TSNE1,TSNE2,KM_AE
-8.371798,-60.108467,0
36.601948,47.721966,2
-1.1003895,51.204193,2
16.400986,-44.934998,0
-7.9922676,13.673626,0
-6.59132,-56.279762,0
28.420593,9.499532,0
44.385582,-7.1218686,0
-7.7554235,1.6255528,0
-1.3798542,40.9734,2
-4.409229,-34.88175,0
-60.9615,1.9979904,0
18.367271,51.366734,2
17.416088,-39.98712,0
-9.955189,20.44635,0
35.540485,-3.9055293,0
16.683208,36.32117,2
-9.539171,-46.09232,0
-10.875269,27.852823,2
-59.16198,-21.959803,0
5.0134535,-50.92775,0
39.740982,-30.70311,0
-19.567947,9.560445,0
30.449944,-11.922552,0
62.87001,20.644129,0
-19.962358,72.13534,2
-60.9957,-17.912403,0
-21.725868,66.27562,2
19.133154,-0.13734756,0
38.23346,8.978898,0
39.180576,-19.634123,0
39.897953,-26.538681,0
-49.615723,33.34372,2
17.228748,47.29276,2
6.451754,-66.4074,0
26.084854,35.610962,2
0.96915245,12.82787,0
-0.7438064,52.459164,2
-12.003217,17.701359,0
74.01385,16.388794,0
33.452732,-14.961532,0
-27.384031,-20.97524,0
-15.213528,77.243996,2
18.762978,0.9044391,0
-20.586365,24.180471,0
17.86819,49.81267,2
-6.507584,80.3591,2
24.870962,-18.264557,0
-0.45630375,52.889675,2
-59.135544,-21.903095,0
40.594627,-17.489857,0
-4.3503346,20.388222,0
42.368824,-13.490029,0
-53.181095,-28.00703,0
-60.820625,-16.02792,0
-14.978907,76.94827,2
1.882468,-11.137207,0
21.321413,35.437767,2
-30.599348,14.154733,0
-29.28215,-11.883962,0
23.088089,-50.320587,0
-0.10759658,-64.11347,0
31.09218,-40.400024,0
29.836103,37.066975,2
40.59814,-27.469852,0
-0.54088503,50.176273,2
21.600122,-50.838573,0
60.681267,22.600365,0
-2.9176943,57.773045,2
28.788498,55.890507,2
-23.473145,5.659756,0
0.79423577,-63.74213,0
14.027631,-9.446304,0
8.7346325,-11.248315,0
15.434682,-3.323592,0
-44.559963,-38.382915,0
8.904316,9.022498,0
-26.947737,-22.6017,0
-20.981415,70.43421,2
7.1808267,5.1006517,0
34.508457,-35.42126,0
-16.117777,47.961823,2
-8.592863,79.70498,2
16.291555,-39.71812,0
-19.192753,11.627228,0
-23.03341,-32.988808,0
42.965645,-25.646515,0
-9.026702,-12.742666,0
36.34462,-2.5864394,0
2.870195,-48.559464,0
-16.150177,-40.97673,0
-13.608128,26.811102,0
10.893431,-23.701187,0
-6.6094184,-31.778313,0
7.7343183,35.984985,2
16.806614,-47.924725,0
16.958818,49.649574,2
28.1019,-14.0941305,0
8.026161,36.43928,2
-10.300946,-17.55701,0
-23.012238,7.441785,0
9.181379,-33.26789,0
-9.537931,21.41954,0
-23.758316,-71.49775,0
12.672635,36.11123,2
-22.035841,7.680522,0
-46.563065,40.77025,2
16.30159,48.549503,2
-2.6381662,58.410095,2
-8.834882,13.947144,0
-28.879086,-11.750347,0
1.0850059,-4.4125695,0
29.402317,-20.485994,0
23.227339,-32.153503,0
8.260566,46.57993,2
-26.441927,20.96166,0
10.17225,-24.142967,0
33.029182,-39.512665,0
-0.022789255,-43.420628,0
-15.915994,13.744453,0
-10.164193,27.584751,2
33.524635,40.657913,2
34.956177,-30.423456,0
-20.211641,57.490368,2
0.70294964,-24.578833,0
-1.0066648,-31.75422,0
1.9958102,7.776307,0
3.1846685,37.028175,2
6.7169027,-52.940464,0
27.108507,57.36415,2
-16.376303,76.11869,2
-27.7677,-4.075476,0
2.5489023,-34.130302,0
-13.147657,44.72366,2
-0.64823675,39.873234,2
14.888208,-9.350772,0
-53.522564,-27.178518,0
-29.076645,-18.55824,0
-19.414545,10.60456,0
-31.8319,10.9785795,0
32.391857,14.655743,0
2.667934,-34.452713,0
-19.815208,-41.10437,0
-40.462326,6.5733156,0
13.450132,35.45153,2
-6.5482216,-56.169773,0
-32.96785,10.696847,0
0.36984968,39.40833,2
20.263424,-33.5513,0
-21.264982,62.32141,2
12.945735,36.911987,2
-51.05205,30.950558,2
2.3433514,7.6946335,0
-20.938595,-30.298733,0
31.804077,-12.897457,0
21.358805,-31.24175,0
25.087141,51.341587,2
34.721546,-26.976772,0
37.53048,49.2549,2
-13.841179,77.66941,2
-10.027092,4.6060557,0
11.340348,-24.010555,0
-51.78768,7.4475174,0
13.360656,-29.066568,0
-4.939903,11.167013,0
-34.003677,-62.0928,0
-18.004509,52.532154,2
34.106934,-1.0440482,0
60.901573,21.777748,0
-46.467495,39.815903,2
-22.925076,-30.890493,0
38.466595,-26.302622,0
-46.307804,37.924072,2
30.220776,58.019104,2
5.810764,-46.362934,0
-35.171295,-61.6362,0
-15.0135565,-46.9796,0
60.497784,22.013132,0
34.539825,-19.584656,0
-40.071186,-50.01829,0
34.50251,-19.786734,0
-10.0807,-57.434406,0
30.2501,-6.967124,0
59.939087,20.118248,0
-4.499136,42.268562,2
-0.42993686,-64.85216,0
31.221092,8.170844,0
10.347065,-62.255104,0
38.965675,55.516285,2
34.27813,-26.49844,0
-46.469704,38.551178,2
-22.437769,-30.603296,0
-60.02826,-18.800455,0
20.754278,58.994057,2
-23.793064,-71.550255,0
29.397408,59.749863,2
-27.92348,19.672625,0
37.07884,7.703521,0
-21.518044,-75.0481,0
-2.2415562,50.594177,2
35.479073,7.8816485,0
0.36958587,39.430435,2
-0.23782752,-12.121142,0
38.93267,-18.728771,0
16.460793,-25.413822,0
-15.597998,47.36361,2
59.761726,23.230476,0
-19.98348,57.05966,2
15.969656,45.800938,2
-19.793709,-39.251945,0
15.700267,-39.715786,0
-28.571419,-12.293968,0
28.216312,59.763985,2
-19.243557,12.138549,0
-17.687395,-42.349537,0
16.863174,-25.864258,0
34.178844,12.729968,0
35.31982,-3.7259054,0
6.850151,-45.287006,0
-4.286319,52.433773,2
9.506701,-54.018368,0
-13.753837,44.897648,2
-50.063793,38.52472,2
3.5627623,-45.519135,0
39.449936,-19.93901,0
60.615486,23.065529,0
-24.73975,-71.725105,0
-20.738739,-33.625484,0
2.1112676,50.87281,2
-3.5831769,-35.819935,0
-14.507927,76.33929,2
21.437202,-31.852337,0
8.095019,48.17882,2
-16.15458,26.712063,0
35.37633,-37.440468,0
13.285456,35.94455,2
-54.44863,6.379485,0
-31.873838,10.996031,0
-4.1278324,-8.227271,0
27.226892,16.361685,0
43.815544,-16.782734,0
-21.767563,61.498146,2
30.453615,-40.108124,0
31.107985,-13.456906,0
20.650974,58.99169,2
-61.08543,-8.814425,0
38.19736,0.8437555,0
-6.1994114,43.040123,2
1.2740284,-1.2588643,0
62.016308,19.987247,0
-40.51707,6.659966,0
-3.236276,-32.75335,0
-59.424274,-17.68001,0
18.651497,-0.2755635,0
26.52883,-16.666378,0
25.191135,-31.791147,0
-61.296528,-1.6992215,0
-20.052904,9.27545,0
43.92999,-8.384576,0
-1.9513937,2.1658,0
-20.782959,59.742012,2
-19.761522,59.125515,2
8.934497,9.158869,0
-36.26617,-57.437115,0
-46.132893,-38.19981,0
-25.729122,-1.2289076,0
-3.0337052,-19.981293,0
32.65247,-24.729155,0
-22.333403,6.783609,0
57.334618,23.074375,0
30.674301,-8.142704,0
-48.316936,33.623554,2
-27.768152,-20.397518,0
8.796833,-54.67884,0
-64.06174,-9.660195,0
20.427015,-51.3308,0
31.86326,55.44874,2
-28.295435,-15.314497,0
8.740131,-33.66002,0
21.756914,-45.551537,0
-13.483706,-50.48604,0
42.580845,-27.900003,0
25.20549,-30.887533,0
-16.680319,69.472,2
-12.783084,2.5215802,0
-2.7172668,-19.588228,0
-15.013591,15.353511,0
25.548996,35.64728,2
-45.967316,38.67592,2
3.3092523,3.5592155,0
19.987167,-0.7269096,0
-55.047806,-25.84047,0
-28.207083,-14.584469,0
-5.4478345,-32.253883,0
43.579605,-10.918503,0
39.363613,-14.842399,0
0.6338522,46.95704,2
-22.111658,24.145723,0
23.463615,50.873573,2
-31.242966,15.019488,0
-63.36647,-2.593902,0
-63.323406,-6.338377,0
-12.450809,44.797577,2
-4.6205745,-35.00931,0
-21.508522,68.87297,2
38.800224,8.764635,0
1.0284222,47.768303,2
1.2354286,-10.963756,0
-8.773941,79.208206,2
-16.31,47.72628,2
-14.134923,17.183058,0
-4.119503,21.273615,2
13.778372,-58.78211,0
3.8637729,36.939865,2
-60.32511,-7.969916,0
20.815458,47.987312,2
34.54774,-19.52365,0
13.294957,-61.083374,0
-13.603827,4.088726,0
20.6724,54.319775,2
43.506557,-16.886337,0
-6.0621786,-14.865821,0
33.767,41.263092,2
28.229275,15.560364,0
28.747522,36.58146,2
5.1136236,2.2195487,0
-8.877128,-22.74661,0
-52.04352,-28.230677,0
-40.749805,-45.59168,0
33.313805,-6.96646,0
-6.7436466,-58.88403,0
-22.289865,-34.408733,0
-7.8385553,-56.84751,0
27.083387,35.777466,2
42.9262,-15.196614,0
-25.184772,-1.6856056,0
-61.732677,-1.7004257,0
-13.854894,-5.076097,0
62.685246,20.898176,0
-20.652496,9.932885,0
-13.472559,45.310894,2
34.721424,-30.206469,0
-23.421978,6.2173543,0
38.67725,8.626506,0
7.846471,5.9555507,0
18.409437,-48.458424,0
0.96513796,12.324679,0
37.848537,1.1583216,0
16.517252,-29.986979,0
28.273415,60.39617,0
-1.5557795,57.741386,2
-34.16491,10.060695,0
-16.175323,-5.818641,0
-19.414377,72.58158,2
-20.536318,8.926438,0
66.59912,16.705154,0
67.85647,17.409454,0
-6.8220944,42.88907,2
-0.49877623,51.283207,2
-63.009254,-6.3883495,0
-60.620445,-19.6321,0
2.6442904,-11.935179,0
-18.166197,52.357113,2
-3.781479,-32.979874,0
-50.271538,7.060513,0
-19.160843,12.070004,0
-27.560776,-5.322962,0
-16.051235,13.819608,0
37.838642,1.1876919,0
-1.4386058,-11.586126,0
39.261826,56.629623,2
1.0265591,-4.776118,0
25.11013,57.97319,2
-19.658442,-32.194912,0
23.622288,-32.52904,0
-52.21446,36.40201,2
7.6058383,-2.6738436,0
41.34946,-9.47476,0
8.044687,47.18856,2
-3.9908159,18.336964,0
-61.817795,-6.7618375,0
-7.184816,1.7829281,0
-10.335376,0.8785369,0
33.329716,7.7318244,0
-23.570929,-24.210114,0
61.098568,21.112823,0
-19.060383,9.788662,0
10.558138,-32.53949,0
12.354835,-60.943504,0
8.289271,0.98825234,0
-16.104753,-40.10162,0
25.742558,49.280476,2
-0.9238671,-11.063941,0
4.4769535,37.026005,2
6.365425,-2.4029074,0
-3.3952687,17.818064,0
24.971403,-31.265804,0
-20.942497,7.307882,0
15.984837,45.43092,2
35.70036,11.66826,0
-5.839852,-62.80613,0
-53.91494,27.676386,2
16.224066,-45.960712,0
-16.95332,26.438494,0
68.17843,17.058699,2
18.40337,-29.95346,0
-16.717875,-40.644936,0
25.792788,53.082573,2
-39.4392,-52.333977,0
-12.922384,-12.383432,0
-14.403346,46.09055,2
18.23237,-46.336613,0
37.503086,49.719074,2
37.533543,49.72731,2
40.484024,-8.999005,0
-21.008959,24.786634,0
65.940674,18.83673,0
-51.49967,7.047211,0
43.742165,-9.421496,0
-48.91283,6.511266,0
43.974003,-9.11557,0
-8.581265,4.9730883,0
42.438793,-7.818735,0
-4.1474648,51.9303,2
-35.434654,-59.93697,0
-10.191844,-20.020514,0
30.04393,16.204098,0
8.515391,35.61607,2
-16.955997,49.15664,2
-4.7566314,-33.59712,0
-42.083515,7.6432533,0
-6.552305,-60.508244,0
-3.7894156,19.356197,0
28.69306,12.104891,0
-21.459032,60.661625,2
-9.603789,-23.41441,0
18.722006,47.08946,2
0.5187246,-24.979858,0
-20.033707,-76.2453,0
35.557983,-36.582397,0
-27.984966,-5.4791217,0
38.148792,-2.1028664,0
-8.786307,-18.815056,0
-6.052704,-25.603321,0
-21.999214,-34.08455,0
40.843864,-27.631422,0
10.847001,-29.873009,0
-19.096283,74.03491,2
-18.875467,26.042427,0
-20.480707,-76.59268,0
57.88799,24.270342,0
-20.36122,-77.29809,0
-9.487031,-21.423521,0
-10.782928,2.1759806,0
-35.20661,-61.672413,0
31.777702,-22.380589,0
33.116337,39.66962,2
9.431566,-52.36651,0
-8.770761,20.732508,0
23.778585,-17.638672,0
-1.4420296,56.437027,2
5.784742,-2.1070788,0
36.339478,44.088108,2
-6.776099,-61.36594,0
-53.90877,-28.315565,0
42.74659,-25.158054,0
-0.19889021,51.74231,2
-17.765444,52.74836,2
-19.965277,-76.91861,0
-1.7363974,-11.831793,0
-4.924065,-33.761963,0
-21.954653,-72.662155,0
-22.131332,-74.491714,0
-49.47217,32.097103,2
33.409214,40.07366,2
-21.529732,61.137928,2
-21.44593,67.267136,2
-19.974756,60.01615,2
-53.856865,6.8963337,0
-7.5419927,-15.521752,0
-7.5250297,-60.479202,0
-10.051556,4.596515,0
6.4388905,-48.372414,0
-19.312017,56.16478,2
-16.969954,61.522,2
3.5561788,-30.978758,0
22.310678,-51.38138,0
-2.1843853,19.16073,2
-59.631832,0.69943696,0
36.042145,-10.299532,0
-35.11532,-59.538586,0
43.65201,-3.4596198,0
3.860869,36.92861,2
40.943672,-3.7226102,0
22.346136,48.82751,2
-28.729399,-15.511561,0
-7.20378,-28.1399,0
-12.207774,72.94409,2
18.24814,-48.946297,0
-32.970375,-61.2346,0
-30.905785,14.271256,0
-20.364813,70.93739,2
44.135017,-7.37131,0
-30.222069,14.522349,0
39.953323,-5.748746,0
-39.326088,-47.329987,0
-28.832804,-11.731777,0
-0.95192796,42.0729,2
25.201616,-25.413313,0
-1.012336,4.1734996,0
13.399557,-60.970634,0
-0.28609517,-20.414053,0
-12.396028,-5.809427,0
-2.7297177,42.017754,2
0.81023735,12.553947,0
28.925108,8.159625,0
-3.9627042,42.324055,2
41.847336,-26.973492,0
58.117123,24.042292,0
0.08333213,-2.725904,0
-35.76045,-60.34606,0
6.4447217,-66.42667,0
22.369677,48.774475,2
-2.2004414,-64.13562,0
-2.2382321,17.042358,0
36.058823,44.207386,2
-16.044645,-38.075813,0
-24.720915,-23.292437,0
-61.07189,-9.372467,0
7.6902857,-65.46378,0
33.13849,3.3124573,0
-52.72506,28.720686,2
-34.336304,-58.133972,0
-16.580465,48.48627,2
25.844486,-25.675455,0
-0.61203355,7.898685,0
34.954647,-28.933565,0
-39.772003,-49.652874,0
5.6689196,-44.443142,0
34.656334,6.6736765,0
39.400646,-20.218739,0
38.873356,9.380631,0
-6.8969417,-27.692991,0
69.03003,17.299871,0
-25.002419,-25.777802,0
22.72987,-50.626957,0
-1.572314,-17.125948,0
-19.083614,-39.412045,0
60.264545,20.78122,0
-17.77654,-39.527954,0
-26.610285,-24.5974,0
6.537698,4.6487603,0
0.37813386,39.235474,2
71.51276,16.225569,0
2.6144814,3.7910364,0
43.46212,-16.65333,0
-4.476746,-34.923107,0
21.740698,35.69489,2
-11.977158,-12.53366,0
24.502905,49.90403,2
-28.91506,-13.128326,0
-4.7456923,-7.8350515,0
6.663971,-47.467995,0
17.401325,-41.343197,0
-42.73143,5.8035502,0
2.5477257,-11.81395,0
20.890417,35.809975,2
-12.198755,78.45595,2
19.821882,-47.98501,0
8.49717,-52.3491,0
-10.457278,-58.183197,0
-12.721431,78.14758,2
3.446667,-12.226372,0
-6.6529064,-15.826898,0
27.358217,58.98274,2
-58.67263,-22.641418,0
42.392124,-25.740671,0
-5.8807178,-30.389051,0
-51.133877,8.4359045,0
19.370398,-36.341824,0
-46.23018,38.60225,2
44.470234,-16.41671,0
18.897884,54.68346,2
1.4588794,38.240524,2
-62.21951,-7.22958,0
27.787548,56.29087,2
0.6206542,-4.1826744,0
-41.14958,-45.811913,0
-7.9677334,24.099627,2
-7.2876725,54.22912,2
-18.702972,73.885796,2
-12.607169,-50.651203,0
32.370853,-41.192745,0
-18.735764,74.452774,2
-6.8282013,-54.72731,0
32.71973,-24.29466,0
39.80312,-29.899979,0
16.889,-27.438923,0
8.84543,48.61657,2
-13.36961,-50.380642,0
-16.020344,48.076298,2
-3.7549584,20.919464,0
39.11319,-18.94021,0
-28.185383,18.289204,0
-6.892058,-17.815166,0
41.04401,-15.477118,0
-3.268032,-18.027826,0
-26.179668,20.28781,0
-8.344027,-4.2329717,0
28.89991,12.254672,0
15.93415,-3.4143872,0
-1.5228437,-2.0198505,0
-11.487595,-5.443762,0
-6.745493,80.11978,2
37.329586,51.712692,2
-53.86477,5.6647053,0
3.3122928,-30.152935,0
-22.226984,-32.278217,0
-15.021001,63.634323,2
16.505087,-25.309778,0
-11.832521,-13.511811,0
-1.1417861,-41.815014,0
12.059342,-62.20306,0
-5.8849497,-15.077623,0
35.301937,12.090699,0
31.038548,9.542488,0
-46.43242,37.890415,2
27.080984,-26.529722,0
-2.4981134,-23.046333,0
-3.782018,-12.890533,0
35.440216,-6.1773987,0
24.485037,49.922382,2
60.826576,21.801638,0
-8.370501,-12.374279,0
8.260062,36.003216,2
-20.428808,70.93667,2
-12.950674,77.406784,2
6.8422637,-48.623524,0
-50.334282,38.315742,2
1.4364756,-63.15141,0
-62.88418,-7.1137114,0
41.877827,-20.491129,0
32.52055,-10.884415,0
-31.424377,13.877032,0
10.38134,-23.996454,0
-42.112865,6.111627,0
-53.013153,7.562875,0
37.054447,-26.861164,0
12.862238,-3.8664472,0
19.720407,-35.891106,0
37.54901,-0.44806537,0
1.8562684,13.062347,0
-9.1048565,10.964285,0
61.67105,22.014158,0
35.681362,-36.731934,0
39.91417,57.19929,2
-28.071028,-8.363146,0
4.133519,-12.051632,0
66.85748,18.684074,0
30.16076,8.631034,0
-9.05848,12.085813,0
-3.136611,17.408754,0
-9.129134,11.395405,0
0.6813813,-11.078935,0
7.0352607,-0.47897217,0
-54.20978,-28.41119,0
5.800683,8.084303,0
4.617871,0.04155569,0
-3.3138704,-34.203293,0
20.063015,35.564224,2
32.487717,14.114672,0
-59.90046,-20.928862,0
27.295073,-15.516648,0
28.703808,12.808653,0
-53.71691,29.673811,2
-60.534695,-17.26744,0
-23.559172,-71.212425,0
-47.194225,39.713783,2
-15.901707,27.038816,0
6.624736,6.7616577,0
-40.417187,4.8108573,0
24.488997,-20.509916,0
36.611843,0.7660267,0
-63.645466,-9.546823,0
15.482831,-4.0138574,0
8.783367,-54.692696,0
-7.279746,-58.11801,0
-2.1437767,-32.277683,0
33.792397,-10.953942,0
30.512627,-11.257459,0
18.803068,-34.379925,0
62.785908,20.040634,0
-28.5847,-14.701039,0
-7.3239393,51.99116,2
-40.22605,3.1948009,0
38.202774,-26.695763,0
-10.867535,27.823748,2
41.924526,-27.482697,0
-47.701492,40.604668,2
1.9770498,-61.15018,0
-39.37617,-49.02982,0
30.575684,-7.3962593,0
-6.5416064,-60.49416,0
-8.34214,21.798954,0
2.2233832,-44.347355,0
19.0907,-34.859764,0
17.388412,-41.37882,0
-5.000427,-13.507284,0
42.486706,-27.069399,0
-9.530709,13.542488,0
20.411963,-45.150414,0
-41.818043,7.2783957,0
-63.052574,-0.39442965,0
15.990213,-40.194386,0
31.034462,-40.651077,0
34.09679,-11.96889,0
-2.3880513,-65.62085,0
-18.91221,9.725912,0
-0.5301449,-65.04458,0
39.300926,55.511837,2
-35.853794,-58.470547,0
10.261154,-4.7299714,0
6.948802,-48.398445,0
44.445797,-15.570602,0
-8.124076,21.35971,0
33.079144,4.149069,0
-9.594304,-24.271,0
-13.1851635,-50.235954,0
-32.105843,-61.080894,0
-60.915226,0.27087986,0
-25.436325,-0.67954314,0
6.7734656,-35.561184,0
9.201681,-6.358821,0
2.6171966,37.320724,2
-40.32764,4.474513,0
-0.6906202,4.5726824,0
-16.89957,61.383713,2
-22.009172,-72.73708,0
-9.064992,13.4504,0
-7.9915895,14.850206,0
-51.18332,31.079475,2
-12.233916,17.631495,0
30.992132,-14.080417,0
-46.812683,38.488754,2
-12.730756,-13.407859,0
-7.945932,19.269667,0
-0.39818183,-11.548079,0
-44.376423,-39.778908,0
-21.2601,60.729515,2
-13.495486,17.220642,0
18.553,-46.025562,0
-23.424337,23.579136,0
-26.904299,20.687551,0
-4.34574,7.505428,0
-12.1743,78.40702,2
16.685759,-41.54774,0
40.60279,-27.147472,0
-21.39651,25.175611,0
-3.8628862,55.10895,2
1.5455209,-31.386232,0
-20.799932,25.304457,0
-10.430017,-8.645536,0
-53.478874,28.309591,2
14.113994,-26.750137,0
-7.4219713,79.753815,2
7.2351723,-65.54352,0
-10.844317,-9.092909,0
0.8414877,-20.606373,0
-27.730164,-20.374422,0
-49.807755,8.226005,0
3.248896,-33.81309,0
35.63226,43.423454,2
26.082457,-26.257076,0
22.481354,49.340775,2
3.0150707,4.285689,0
-9.6535225,53.22486,2
12.288069,35.48678,2
19.041569,-0.78222585,0
38.748413,-8.951641,0
35.142235,9.623395,0
20.402615,36.06755,2
-2.8686838,-8.09215,0
-8.129037,-13.15304,0
6.199614,-2.2248561,0
-9.934772,-9.133939,0
-13.836219,27.13537,0
20.300138,58.82061,2
7.483725,-6.412206,0
-25.081137,-0.17049992,0
-9.015249,-3.4850185,0
-58.363514,-21.038395,0
29.606098,60.012074,2
-17.626293,26.094387,0
-38.887646,-51.89551,0
33.57521,-8.647266,0
-51.234226,6.746053,0
30.265154,-38.060043,0
24.341394,0.93924356,0
33.969124,13.643696,0
5.8802776,-49.120842,0
-23.285858,-70.762924,0
6.251534,-53.50237,0
-35.638935,-60.182903,0
-20.306215,-40.71312,0
35.42214,-28.260435,0
-41.585705,6.874039,0
42.429882,-25.524956,0
4.5451694,51.784145,2
-35.300278,-56.89784,0
-43.40619,6.7935147,0
-7.894978,-4.212727,0
-31.570393,13.926996,0
-8.042069,-23.479923,0
-9.626974,-58.387074,0
-3.4805026,-26.363945,0
-16.39238,15.594936,0
-11.766823,45.708454,2
-18.952589,-40.16365,0
-25.310324,-26.140852,0
14.691498,-24.15866,0
-26.549116,-8.171576,0
12.667275,-61.714203,0
-37.179176,-47.526226,0
3.6010404,-31.185146,0
-21.828964,65.81322,2
25.966148,52.85192,2
1.2741371,-26.843502,0
-27.317776,-20.88926,0
43.42113,-2.0122318,0
31.538532,-10.557196,0
-21.379305,25.159767,0
-17.368904,50.385994,2
-40.93565,-46.896946,0
30.305708,-11.284841,0
38.430576,-1.8004493,0
-20.349417,-76.47683,0
-23.293478,6.6660547,0
6.9883847,-34.652767,0
2.8183193,37.717243,2
34.34338,-13.070789,0
-51.962883,30.088326,2
12.370862,-59.757587,0
2.906859,-33.278095,0
-23.74881,-71.482124,0
-16.100311,-7.5148168,0
7.609507,47.05225,2
24.306566,-20.54314,0
-14.078825,27.409542,0
-25.177845,-25.976864,0
9.0593405,47.01068,2
-46.545998,-37.432526,0
7.02805,-52.59853,0
71.4979,16.259634,0
-35.772896,-58.394096,0
-9.315919,-21.285025,0
24.240644,-30.796465,0
-59.546295,-20.43502,0
-1.8974531,0.23286647,0
29.138315,59.82916,2
-14.67717,70.0979,2
-8.985065,-59.216885,0
-47.106915,40.29304,2
-13.476625,27.261063,0
-9.702602,-18.850685,0
-1.2897162,45.032406,2
38.078495,52.363434,2
34.84772,3.7176597,0
-1.485739,-44.53491,0
2.9309928,47.173058,2
-23.005415,23.7593,0
6.970252,48.02882,2
18.373684,47.746937,2
-10.523809,53.821518,2
30.15368,52.675907,2
-1.7822682,44.54502,2
38.15888,-26.199598,0
38.99573,-2.312645,0
41.40251,0.8073545,0
-48.22071,33.604652,2
2.2875342,49.67431,2
-27.920927,-15.111187,0
33.57744,-14.488166,0
1.7677323,12.918264,0
-15.50886,14.70627,0
39.038708,54.864777,2
25.111143,-17.549805,0
-2.0314043,-34.039803,0
-25.424131,-2.7184944,0
-23.493647,-72.682365,0
-50.068188,6.7960396,0
33.203915,-35.170357,0
-11.755891,77.67694,2
-2.3368318,-5.263007,0
35.414032,42.934963,2
9.272033,46.55284,2
-8.236113,-59.855667,0
-42.444595,6.657028,0
-60.776367,-9.602388,0
33.580063,41.396744,2
-13.217964,0.5908753,0
-13.42646,-8.107973,0
27.72073,9.906635,0
35.38717,-27.24088,0
7.7781296,-53.908512,0
-13.489235,-50.95721,0
-8.094061,51.85437,2
26.358824,-16.26848,0
15.812555,35.96743,2
-17.66951,52.086975,2
35.867916,-29.48768,0
-3.445026,-32.166103,0
23.306042,-32.010517,0
-28.87196,-14.768467,0
12.352925,-62.421383,0
32.49322,-41.888,0
-7.40069,-18.504684,0
-26.898174,-2.8763404,0
14.236774,-4.910801,0
-25.133263,4.633105,0
62.600536,20.906069,0
7.6655316,36.266445,2
-30.257444,-9.737677,0
-7.0679946,12.886175,0
-19.564102,73.69516,2
16.408827,-40.67886,0
-12.984585,-6.5288863,0
-19.66589,59.181267,2
-12.638858,-50.67233,0
-20.724403,57.66639,2
25.02827,52.0767,2
39.676968,-20.259977,0
-63.8398,-10.506408,0
-53.81662,29.867937,2
-52.578983,-27.723318,0
2.9428384,37.97024,2
27.991455,59.33496,2
-23.42495,-70.99662,0
33.064995,-23.010792,0
30.823452,37.79486,2
-1.4316273,40.556698,2
60.775932,20.28496,0
31.34917,15.099736,0
-2.4531958,-11.627871,0
-22.868366,-73.88812,0
60.18868,20.281109,0
18.631708,-27.535105,0
-1.9196327,18.92759,0
38.288864,1.3084652,0
28.188992,16.953054,0
-46.51538,-36.339237,0
23.611414,-18.14139,0
-21.222923,24.999834,0
14.190848,-9.474676,0
17.22042,35.884396,2
-7.7031345,-26.008274,0
-26.142601,-9.622344,0
-3.9739976,55.434525,2
37.915047,-1.9428171,0
27.741955,-14.64354,0
-27.110203,-12.25487,0
-28.54476,-15.42603,0
-19.391335,72.57185,2
-16.993383,49.11214,2
-60.625984,1.9143125,0
-0.9073938,-65.45526,0
-7.5043135,-4.5314374,0
2.3579192,47.112774,2
-23.728428,2.7842624,0
9.835362,-33.061092,0
-30.99848,14.90461,0
-20.82305,-32.88114,0
37.777523,5.1831403,0
11.946146,-30.732697,0
20.626318,-44.18466,0
12.110899,-62.166622,0
-39.152893,-52.098824,0
37.491062,-26.731455,0
-14.253525,-46.369213,0
-40.326927,-48.201115,0
18.316746,47.094128,2
-46.063694,39.290146,2
-23.05266,-31.010605,0
32.29369,-4.105416,0
-13.958532,4.860485,0
11.98208,-23.069345,0
24.740875,-29.682383,0
-21.307112,-31.452814,0
-16.526062,49.55239,2
7.843779,-35.670383,0
10.993917,-30.879635,0
32.768322,39.816936,2
-5.412753,-28.411507,0
-2.251342,-11.952235,0
-25.329697,-27.350597,0
-59.136463,-21.905584,0
1.8025312,8.467202,0
-10.503067,19.580673,0
32.097313,-36.042343,0
-57.29372,-21.104439,0
3.4963315,0.07153068,0
35.324883,-37.163387,0
-59.08889,-17.085304,0
-46.50198,-36.320606,0
-6.430421,80.29291,2
-62.788326,-9.410339,0
-60.727028,-0.78809214,0
-53.108047,29.035923,2
-29.790575,13.731418,0
-25.801928,2.534359,0
-21.278744,8.550055,0
37.815205,52.32523,2
8.252263,-7.4025664,0
6.391215,36.24193,2
27.167692,7.514272,0
33.46034,-39.7271,0
14.989164,-5.2663317,0
25.620943,12.596308,0
35.246605,-37.370308,0
-11.265464,-14.755671,0
22.51518,54.726807,2
-45.341656,-38.933693,0
-48.519775,33.683655,2
17.209873,35.91654,2
-14.442891,45.98385,2
25.137339,-25.82505,0
32.439075,-4.766079,0
-13.896959,77.775925,2
-25.424025,1.6567742,0
-20.994284,-31.236534,0
-24.474798,-23.159117,0
13.331191,-61.045135,0
30.01997,53.416702,2
-20.53549,57.88538,2
35.981102,44.786354,2
72.32256,16.039274,2
33.071465,-11.122128,0
-41.588898,-46.092365,0
-18.819675,-41.585304,0
-29.268429,-18.006962,0
-24.406368,-25.09108,0
-8.95673,-22.827854,0
-46.242672,39.841576,2
18.803968,46.913883,2
33.115746,-25.92551,0
37.873226,9.827243,0
26.106682,5.5822606,0
-1.8998348,-18.553816,0
-7.23134,52.053093,2
67.362144,17.130835,0
0.39293143,-27.97789,0
